2/B5;II;Guess what!;['Guess', 'what', '!']
2/B5;II;What a mess!;['What', 'a', 'mess', '!']
2/B5;II;won't (= will not);"['wo', ""n't""]"
2/B6;II;tense;['tense']
2/B6;II;future;['future']
2/B6;II;positive;['positive']
2/B6;II;negative;['negative']
2/B6;II;to form;['form']
2/B6;II;to introduce;['introduce']
2/B8;II;part;['part']
2/B9;II;to feel;['feel']
2/B9;II;necessary;['necessary']
2/C2;II;to expect;['expect']
2/C2;II;actually;['actually']
2/C2;II;to speak to sb;['speak', 'to', 'sb']
2/C2;II;to follow sb around;['follow', 'sb', 'around']
2/C2;II;to have a crush on;['have', 'a', 'crush', 'on']
2/C2;II;to want sb to do sth;['want', 'sb', 'to', 'do', 'sth']
2/C2;II;embarrassed;['embarrassed']
2/C2;II;important;['important']
2/C3;II;conversation;['conversation']
2/C5;II;bored;['bored']
2/P8;II;following;['following']
2/C6;II;chain;['chain']
2/C6;II;fantasy;['fantasy']
2/C7;II;to spoil;['spoil']
2/C7;II;doorbell;['doorbell']
2/C7;II;caption;['caption']
2/C7;II;toward(s);['toward']
2/C7;II;to go off;['go', 'off']
2/C8;II;atmosphere;['atmosphere']
2/C8;II;beginning;['beginning']
2/C8;II;end;['end']
2/C8;II;by heart;['by', 'heart']
2/C9;II;to ring (up);['ring']
2/C10;II;to speculate (on);['speculate']
2/C10;II;to agree (on);['agree']
2/C10;II;speech bubble;['speech', 'bubble']
3/A;II;scream;['scream']
3/A2;II;sight;['sight']
3/A2;II;order;['order']
3/A2;II;about;['about']
3/A3;II;I'd like to (= I would like to);"['I', ""'d"", 'like', 'to']"
3/A3;II;bottom;['bottom']
3/A3;II;page;['page']
3/A3;II;to make sb do sth;['make', 'sb', 'do', 'sth']
3/A3;II;to be worth sth;['be', 'worth', 'sth']
3/A4;II;tourist;['tourist']
3/A4;II;corner;['corner']
3/A4;II;acrobat;['acrobat']
3/A4;II;musician;['musician']
3/A4;II;once;['once']
3/A4;II;vegetable;['vegetable']
3/A4;II;to watch out (for);['watch', 'out']
3/A4;II;right;['right']
3/A4;II;across;['across']
3/A4;II;costume;['costume']
3/A4;II;prop;['prop']
3/A4;II;programme;['programme']
3/A4;II;to get into;['get', 'into']
3/A4;II;yourself (pl yourselves);['yourself', 'yourselves']
3/A4;II;to race;['race']
3/A4;II;stadium;['stadium']
3/A4;II;to be into sb/sth (informal);['be', 'into', 'sb']
3/A4;II;spectacular;['spectacular']
3/A4;II;virtual;['virtual']
3/A4;II;(a) must (no pl);['a', 'must']
3/A4;II;stunning;['stunning']
3/A4;II;to explore;['explore']
3/A4;II;the universe;['the', 'universe']
3/A4;II;technology;['technology']
3/A4;II;to change;['change']
3/A4;II;still;['still']
3/A4;II;power station;['power', 'station']
3/A4;II;view;['view']
3/B1;II;to show sb (a)round;['show', 'sb', 'round']
3/B1;II;natural history (no pl);['natural', 'history']
3/B1;II;not ... anything else;['not', 'anything', 'else']
3/B1;II;You must be joking! (informal);['You', 'must', 'be', 'joking', '!']
3/B1;II;to change one's mind;"['change', 'one', ""'s"", 'mind']"
3/B1;II;busy;['busy']
3/B1;II;to go on a tour;['go', 'on', 'a', 'tour']
3/B1;II;to pay;['pay']
3/B1;II;suggestion;['suggestion']
3/B3;II;to pack one's bags;"['pack', 'one', ""'s"", 'bag']"
3/B3;II;to look up sth;['look', 'up', 'sth']
3/B3;II;train;['train']
3/B3;II;battery;['battery']
3/B3;II;to e-mail;['e-mail']
3/B4;II;top;['top']
3/B4;II;middle;['middle']
3/B4;II;letter;['letter']
3/B4;II;below;['below']
3/B4;II;heading;['heading']
3/B4;II;choice;['choice']
3/B5;II;meaning;['meaning']
3/B5;II;similar;['similar']
3/B5;II;dictionary;['dictionary']
3/B6;II;search;['search']
3/B7;II;to hop on;['hop', 'on']
3/B7;II;to hop off;['hop', 'off']
3/B7;II;ever;['ever']
3/B7;II;double-decker;['double-decker']
3/B7;II;all over the place;['all', 'over', 'the', 'place']
3/B7;II;battleship;['battleship']
3/B7;II;to book;['book']
3/B7;II;to admit;['admit']
3/B7;II;the real thing;['the', 'real', 'thing']
3/B7;II;phone call (= telephone call);['phone', 'call']
3/B7;II;right (informal);['right']
3/B8;II;like this;['like', 'this']
3/B9;II;winner;['winner']
3/B9;II;queen;['queen']
3/B9;II;to go on a trip;['go', 'on', 'a', 'trip']
3/B9;II;step;['step']
3/B9;II;inside;['inside']
3/B9;II;squirrel;['squirrel']
3/C1;II;to lose one's way;"['lose', 'one', ""'s"", 'way']"
3/C1;II;to lose sight of;['lose', 'sight', 'of']
3/C1;II;frightened;['frightened']
3/C2;II;well organized;['well', 'organized']
3/C2;II;to lose;['lose']
3/C2;II;Tube;['Tube']
3/C2;II;full;['full']
3/C2;II;to get off;['get', 'off']
3/C2;II;not ... anymore;['not', 'anymore']
3/C2;II;to get lost;['get', 'lost']
3/C2;II;bathroom;['bathroom']
3/C2;II;to charge;['charge']
3/C2;II;that's why;"['that', ""'s"", 'why']"
3/C2;II;the Underground (BE, no pl);['the', 'Underground', 'BE', ',']
3/C2;II;road;['road']
3/C2;II;sign;['sign']
3/C2;II;along;['along']
3/C2;II;to turn right/left;['turn', 'right']
3/C2;II;to walk straight on;['walk', 'straight', 'on']
3/C2;II;to walk on;['walk', 'on']
3/C2;II;to cross;['cross']
3/C2;II;it says;['it', 'say']
3/C3;II;church;['church']
3/C3;II;hospital;['hospital']
3/C3;II;university;['university']
3/C3;II;till (= until);['till']
3/C5;II;to describe;['describe']
3/C5;II;to belong to sb;['belong', 'to', 'sb']
3/C5;II;Sir;['Sir']
3/C5;II;writer;['writer']
3/C5;II;to create;['create']
3/C5;II;to star in a film/play;['star', 'in', 'a', 'film']
3/C5;II;gaslight;['gaslight']
3/C5;II;century;['century']
3/C5;II;medical bag;['medical', 'bag']
3/C5;II;to shoot sb;['shoot', 'sb']
3/C5;II;poor;['poor']
3/C5;II;trapdoor;['trapdoor']
3/C5;II;it says so;['it', 'say', 'so']
3/C5;II;gallery;['gallery']
3/C5;II;actor;['actor']
3/C8;II;area;['area']
4/A1;II;to hate to do sth;['hate', 'to', 'do', 'sth']
4/A1;II;jumble sale (BE);['jumble', 'sale']
4/A1;II;fundraising;['fundraising']
4/A1;II;toy;['toy']
4/A1;II;be able to do sth;['be', 'able', 'to', 'do', 'sth']
4/A1;II;department;['department']
4/A1;II;to contact sb;['contact', 'sb']
4/A1;II;pre-;['pre-']
4/A1;II;concert;['concert']
4/A1;II;to leave for;['leave', 'for']
4/A1;II;choir;['choir']
4/A1;II;symphony orchestra;['symphony', 'orchestra']
4/A1;II;selection;['selection']
4/A1;II;popular;['popular']
4/A1;II;main hall;['main', 'hall']
4/A1;II;included;['included']
4/A1;II;drink;['drink']
4/A1;II;prize;['prize']
4/A1;II;winning team;['winning', 'team']
4/A2;II;to include;['include']
4/A2;II;age;['age']
4/A3;II;praise (no pl);['praise']
4/A3;II;to praise;['praise']
4/A3;II;to perform;['perform']
4/A3;II;across;['across']
4/A3;II;reward;['reward']
4/A3;II;hard;['hard']
4/A3;II;year;['year']
4/A3;II;to represent sb/sth;['represent', 'sb']
4/A3;II;company;['company']
4/A3;II;half (pl halves);['half', 'half']
4/A3;II;act;['act']
4/A3;II;to receive;['receive']
4/A3;II;never-ending;['never-ending']
4/A3;II;brilliant (BE, informal);['brilliant', 'BE', ',']
4/A3;II;audience;['audience']
4/A5;II;title;['title']
4/A5;II;introduction;['introduction']
4/A5;II;detail;['detail']
4/A5;II;to comment (on);['comment']
4/A5;II;positive;['positive']
4/B;II;talent;['talent']
4/B1;II;totally;['totally']
4/B1;II;comedy;['comedy']
4/B1;II;for a while;['for', 'a', 'while']
4/B1;II;ages (pl, informal);['age', ',', 'informal']
4/B1;II;silly;['silly']
4/B1;II;classic;['classic']
4/B1;II;by;['by']
4/B1;II;to do research;['do', 'research']
4/B1;II;invasion;['invasion']
4/B1;II;let me see;['let', 'me', 'see']
4/B1;II;stuff (no pl, informal);['stuff', ',', 'informal']
4/B1;II;twilight;['twilight']
4/B4;II;for how long;['for', 'how', 'long']
4/B4;II;to dream (of);['dream']
4/B5;II;argument;['argument']
4/B8;II;to copy;['copy']
4/B8;II;script;['script']
4/B8;II;secretary;['secretary']
4/B8;II;assembly hall;['assembly', 'hall']
4/B9;II;text message;['text', 'message']
4/B10;II;melody;['melody']
4/B10;II;lyrics (pl);['lyric']
4/B10;II;slow;['slow']
4/B10;II;cheerful;['cheerful']
4/B11;II;eerie;['eerie']
4/B11;II;to creep;['creep']
4/B11;II;basement;['basement']
4/B11;II;to lurk;['lurk']
4/B11;II;shadow;['shadow']
4/B11;II;to give sb a scare;['give', 'sb', 'a', 'scare']
4/B11;II;such;['such']
4/B11;II;ghostly;['ghostly']
4/B11;II;skin (no pl);['skin']
4/B11;II;pointy;['pointy']
4/B11;II;to bite;['bite']
4/B11;II;to hang out with sb;['hang', 'out', 'with', 'sb']
4/B11;II;at all;['at', 'all']
4/B11;II;verse;['verse']
4/B12;II;singer;['singer']
4/B12;II;profile;['profile']
4/C1;II;convincing;['convincing']
4/C1;II;directions (pl);['direction']
4/C1;II;actress;['actress']
4/C1;II;admiring;['admiring']
4/C1;II;to roll one's eyes;"['roll', 'one', ""'s"", 'eye']"
4/C1;II;to pull a face;['pull', 'a', 'face']
4/C1;II;kind;['kind']
4/C1;II;forever;['forever']
4/C1;II;Miss (BE);['Miss']
4/C1;II;to whisper;['whisper']
4/C1;II;What's wrong?;"['What', ""'s"", 'wrong', '?']"
4/C1;II;outside;['outside']
4/C1;II;to muck sth up (informal);['muck', 'sth', 'up']
4/C1;II;to smile (at);['smile']
4/C1;II;arrogant;['arrogant']
4/C1;II;emotion;['emotion']
4/C1;II;to clap;['clap']
4/C1;II;to give sb the thumbs down;['give', 'sb', 'the', 'thumb', 'down']
4/C1;II;back;['back']
4/C1;II;to stammer;['stammer']
4/C2;II;twice;['twice']
4/C2;II;to remember;['remember']
4/C2;II;competition;['competition']
4/C3;II;spelling (no pl);['spelling']
4/C4;II;card;['card']
4/C4;II;to smile;['smile']
4/C4;II;to move;['move']
4/C4;II;pile;['pile']
4/C4;II;to turn sth upside down;['turn', 'sth', 'upside', 'down']
4/C4;II;player;['player']
4/C5;II;to trick sb out (of sth);['trick', 'sb', 'out']
4/C5;II;to tell a sob story (informal);['tell', 'a', 'sob', 'story']
4/C5;II;at least;['at', 'least']
4/C5;II;everyone else;['everyone', 'else']
4/C5;II;someone else;['someone', 'else']
4/C5;II;to be around;['be', 'around']
4/C5;II;to be fed up with sb/sth (informal);['be', 'fed', 'up', 'with', 'sb']
4/C5;II;to pretend;['pretend']
4/C5;II;to lose;['lose']
4/C6;II;choice;['choice']
4/C6;II;to keep cool;['keep', 'cool']
4/C6;II;loser;['loser']
4/C7;II;to take over;['take', 'over']
4/C9;II;boo!;['boo', '!']
4/C9;II;the one;['the', 'one']
5/A;II;Going green;['Going', 'green']
5/A;II;mill;['mill']
5/A2;II;to divide into;['divide', 'into']
5/A2;II;report;['report']
5/A2;II;fashion;['fashion']
5/A2;II;environment (no pl);['environment']
5/A2;II;planet;['planet']
5/A2;II;plastic;['plastic']
5/A2;II;handprint;['handprint']
5/A2;II;to make a pledge;['make', 'a', 'pledge']
5/A2;II;solar;['solar']
5/A2;II;energy (no pl);['energy']
5/A2;II;to donate;['donate']
5/A2;II;solar panel;['solar', 'panel']
5/A2;II;to take a step;['take', 'a', 'step']
5/A2;II;field study;['field', 'study']
5/A2;II;forest;['forest']
5/A2;II;exercise;['exercise']
5/A2;II;to turn out;['turn', 'out']
5/A2;II;stay;['stay']
5/A2;II;combination;['combination']
5/A2;II;fieldwork;['fieldwork']
5/A2;II;to study;['study']
5/A2;II;wildlife (no pl);['wildlife']
5/A2;II;plant;['plant']
5/A3;II;Take notes.;['Take', 'note', '.']
5/A3;II;to take notes;['take', 'note']
5/A4;II;headline;['headline']
5/A4;II;entertaining;['entertaining']
5/A4;II;to refer (back) to;['refer', 'to']
5/B1;II;to protect;['protect']
5/B1;II;to recycle;['recycle']
5/B1;II;to turn off;['turn', 'off']
5/B2;II;that day;['that', 'day']
5/B2;II;bike doctor;['bike', 'doctor']
5/B3;II;to leave on standby;['leave', 'on', 'standby']
5/B3;II;to throw (away);['throw']
5/B4;II;be allowed to do sth;['be', 'allowed', 'to', 'do', 'sth']
5/B4;II;to take a break;['take', 'a', 'break']
5/B4;II;to finish;['finish']
5/B4;II;to do the washing-up (BE);['do', 'the', 'washing-up']
5/B4;II;Congratulations!;['Congratulations', '!']
5/B5;II;may;['may']
5/B6;II;advice (no pl);['advice']
5/B6;II;chewing gum (no pl);['chewing', 'gum']
5/B6;II;striped;['striped']
5/B6;II;shirt;['shirt']
5/B7;II;to vote for sb/sth;['vote', 'for', 'sb']
5/B7;II;super (informal);['super']
5/B8;II;to make a fool of sb/oneself;['make', 'a', 'fool', 'of', 'sb']
5/B8;II;to cover;['cover']
5/B8;II;topic;['topic']
5/B8;II;transport (no pl);['transport']
5/B8;II;waste (no pl);['waste']
5/B8;II;glass (no pl);['glass']
5/B8;II;product;['product']
5/B8;II;less;['le']
5/B8;II;packaging (no pl);['packaging']
5/B8;II;to compost;['compost']
5/B8;II;organic waste;['organic', 'waste']
5/B8;II;to mention;['mention']
5/B8;II;lunch break;['lunch', 'break']
5/B8;II;behaviour (no pl);['behaviour']
5/B9;II;to keep warm;['keep', 'warm']
5/B9;II;central heating (no pl);['central', 'heating']
5/B9;II;to plant;['plant']
5/C2;II;to be off;['be', 'off']
5/C2;II;they'll (= they will);"['they', ""'ll""]"
5/C2;II;toothbrush;['toothbrush']
5/C2;II;soap;['soap']
5/C2;II;alcohol (no pl);['alcohol']
5/C2;II;to collect;['collect']
5/C2;II;pocket money;['pocket', 'money']
5/C2;II;Yours sincerely;['Yours', 'sincerely']
5/C4;II;to convince;['convince']
5/C5;II;to give away;['give', 'away']
5/C5;II;to pinch;['pinch']
5/C5;II;anyway;['anyway']
5/C5;II;front (no pl);['front']
5/C6;II;to wake up;['wake', 'up']
5/C6;II;Get off!;['Get', 'off', '!']
5/C6;II;to fall down;['fall', 'down']
5/C6;II;to put up;['put', 'up']
5/C6;II;Hurry up!;['Hurry', 'up', '!']
5/C6;II;to stand up;['stand', 'up']
5/C6;II;to hold up;['hold', 'up']
5/C6;II;bin;['bin']
5/C6;II;to go red;['go', 'red']
5/C6;II;to walk up to sb;['walk', 'up', 'to', 'sb']
5/C6;II;to play a trick on sb;['play', 'a', 'trick', 'on', 'sb']
5/C6;II;to leave sb alone;['leave', 'sb', 'alone']
5/C6;II;to bully;['bully']
6/A;II;overtake;['overtake']
6/A2;II;rowing (no pl);['rowing']
6/A2;II;health (no pl);['health']
6/A2;II;up and down;['up', 'and', 'down']
6/A2;II;second;['second']
6/A2;II;to be out of/short of breath;['be', 'out', 'of', 'of', 'breath']
6/A2;II;to touch;['touch']
6/A2;II;stairs;['stair']
6/A2;II;a little;['a', 'little']
6/A2;II;to balance;['balance']
6/A2;II;press-up (BE);['press-up']
6/A2;II;hardly;['hardly']
6/A2;II;mostly;['mostly']
6/A2;II;to keep up;['keep', 'up']
6/A2;II;to cycle;['cycle']
6/A2;II;Oh dear! (informal);['Oh', 'dear', '!']
6/A6;II;sports (AE, pl);['sport', 'AE', ',']
6/B1;II;Say why.;['Say', 'why', '.']
6/B1;II;to score (a goal);['score']
6/B1;II;to leave;['leave']
6/B1;II;to stand;['stand']
6/B1;II;to pull;['pull']
6/B1;II;to shoot;['shoot']
6/B1;II;all around;['all', 'around']
6/B1;II;ground;['ground']
6/B1;II;yard;['yard']
6/B1;II;to get set;['get', 'set']
6/B1;II;net;['net']
6/B1;II;roar (no pl);['roar']
6/B2;II;to argue (about);['argue']
6/B2;II;to fall down;['fall', 'down']
6/B2;II;to catch;['catch']
6/B2;II;to chase;['chase']
6/B2;II;toward(s);['toward']
6/B4;II;to stick out;['stick', 'out']
6/B4;II;tongue;['tongue']
6/B4;II;flag;['flag']
6/B4;II;to hold;['hold']
6/B4;II;to bleed;['bleed']
6/B4;II;ground;['ground']
6/B5;II;waiting room;['waiting', 'room']
6/B10;II;mystery;['mystery']
6/B10;II;to solve;['solve']
6/B10;II;to make up;['make', 'up']
6/B10;II;unconscious;['unconscious']
6/B10;II;changing room;['changing', 'room']
6/B10;II;to lock;['lock']
6/B10;II;to miss;['miss']
6/B10;II;cyclist;['cyclist']
6/B10;II;to break one's arm;"['break', 'one', ""'s"", 'arm']"
6/B10;II;victim;['victim']
6/B10;II;witness;['witness']
6/C1;II;most;['most']
6/C1;II;to dislike;['dislike']
6/C2;II;to compete;['compete']
6/C2;II;against;['against']
6/C2;II;successful;['successful']
6/C2;II;cup;['cup']
6/C2;II;to battle (out);['battle']
6/C2;II;to break;['break']
6/C2;II;the furthest;['the', 'furthest']
6/C2;II;neck and neck;['neck', 'and', 'neck']
6/C2;II;to depend (on);['depend']
6/C2;II;to be in the lead;['be', 'in', 'the', 'lead']
6/C2;II;to overtake;['overtake']
6/C2;II;to gain;['gain']
6/C2;II;as usual;['a', 'usual']
6/C2;II;competitive;['competitive']
6/C2;II;serious;['serious']
6/C2;II;outstanding;['outstanding']
6/C3;II;to train;['train']
6/C3;II;to promise;['promise']
6/C4;II;victory;['victory']
6/C4;II;confident;['confident']
6/C4;II;to chant;['chant']
6/C4;II;nothing;['nothing']
6/C4;II;enthusiastic;['enthusiastic']
6/C4;II;loudspeaker;['loudspeaker']
6/C4;II;rather;['rather']
6/C4;II;pale;['pale']
6/C4;II;to join;['join']
6/C4;II;starting line;['starting', 'line']
6/C4;II;to cross one's fingers for luck;"['cross', 'one', ""'s"", 'finger', 'for', 'luck']"
6/C4;II;to come on;['come', 'on']
6/C4;II;On your marks, get set, go!;['On', 'your', 'mark', ',', 'get', 'set', ',', 'go', '!']
6/C4;II;mad;['mad']
6/C4;II;dramatic;['dramatic']
6/C4;II;Typical! (informal);['Typical', '!']
6/C4;II;to hug;['hug']
6/C4;II;impatient;['impatient']
6/C4;II;to announce;['announce']
6/C5;II;to pronounce;['pronounce']
6/C5;II;stress;['stress']
6/P11;II;became;['became']
6/C8;II;chant;['chant']
6/C8;II;rhyming;['rhyming']
6/C8;II;to repeat;['repeat']
6/C8;II;to defeat;['defeat']
6/C8;II;to improve;['improve']
6/C9;II;thought;['thought']
6/C9;II;opinion;['opinion']
6/C9;II;point of view;['point', 'of', 'view']
6/C9;II;ambitious;['ambitious']
6/C9;II;frustrated;['frustrated']
6/C9;II;determined;['determined']
6/C9;II;jealous;['jealous']
6/C9;II;emotional;['emotional']
6/O5;II;golf;['golf']
1/A;III;to be on the move (irr);['be', 'on', 'the', 'move']
1/A;III;agony aunt;['agony', 'aunt']
1/A1;III;kind;['kind']
1/A1;III;to get married (irr), to marry;['get', 'married', ',', 'to', 'marry']
1/A1;III;miserable;['miserable']
1/A1;III;you see;['you', 'see']
1/A1;III;to fall in love (with sb) (irr);['fall', 'in', 'love', 'with', 'sb']
1/A1;III;to hang out with sb (irr);['hang', 'out', 'with', 'sb']
1/A1;III;to make sb do sth (irr);['make', 'sb', 'do', 'sth']
1/A1;III;heartbroken;['heartbroken']
1/A1;III;to forget about sth/sb (irr);['forget', 'about', 'sth']
1/A1;III;obviously;['obviously']
1/A1;III;on the one hand … on the other hand;['on', 'the', 'one', 'hand', 'on', 'the', 'other', 'hand']
1/A1;III;choice;['choice']
1/A2;III;character;['character']
1/A2;III;guess;['guess']
1/A2;III;sense;['sense']
1/A3;III;to think of (irr);['think', 'of']
1/A3;III;following;['following']
1/A3;III;helpful;['helpful']
1/A3;III;amusing;['amusing']
1/A4;III;to scan (for);['scan']
1/B2;III;to drop a bombshell (informal);['drop', 'a', 'bombshell']
1/B2;III;to move house/home;['move', 'house']
1/B2;III;to move;['move']
1/B2;III;to turn on;['turn', 'on']
1/B2;III;to suggest;['suggest']
1/B2;III;to slam the door shut;['slam', 'the', 'door', 'shut']
1/B2;III;to take a deep breath (irr);['take', 'a', 'deep', 'breath']
1/B2;III;to feel for sb (irr);['feel', 'for', 'sb']
1/B2;III;to turn away;['turn', 'away']
1/B2;III;even if;['even', 'if']
1/B2;III;point of view;['point', 'of', 'view']
1/B3;III;to correct;['correct']
1/B3;III;criterion (pl criteria);['criterion', 'criterion']
1/B4;III;action;['action']
1/B6;III;mood;['mood']
1/B6;III;impression;['impression']
1/B6;III;to illustrate;['illustrate']
1/B6;III;simple;['simple']
1/B6;III;to feel like doing sth (irr);['feel', 'like', 'doing', 'sth']
1/B6;III;to break down (irr);['break', 'down']
1/B8;III;I don't care;"['I', 'do', ""n't"", 'care']"
1/B8;III;reasonable;['reasonable']
1/B8;III;flat;['flat']
1/B8;III;to leave sb behind (irr);['leave', 'sb', 'behind']
1/B8;III;to accept;['accept']
1/B11;III;change;['change']
1/B11;III;background;['background']
1/B11;III;to expect;['expect']
1/B11;III;to take turns (irr);['take', 'turn']
1/C2;III;survey;['survey']
1/C3;III;to chat (to sb);['chat']
1/C3;III;farewell;['farewell']
1/C3;III;to work out;['work', 'out']
1/C3;III;I got your point;['I', 'got', 'your', 'point']
1/C3;III;to come up with sth (irr);['come', 'up', 'with', 'sth']
1/C6;III;to express;['express']
1/C6;III;comment;['comment']
1/C6;III;last;['last']
1/C6;III;to feel sorry (irr);['feel', 'sorry']
1/C8;III;sweet;['sweet']
1/C8;III;whether;['whether']
1/C8;III;upbeat;['upbeat']
1/C8;III;depressed;['depressed']
1/C8;III;catchy;['catchy']
1/C8;III;powerful;['powerful']
1/C8;III;to be out of sth (irr);['be', 'out', 'of', 'sth']
1/C10;III;to upload;['upload']
1/C10;III;brave;['brave']
1/C10;III;fight;['fight']
1/C10;III;over;['over']
1/C10;III;autograph;['autograph']
1/C10;III;the latest ...;['the', 'latest']
1/C10;III;uncomfortable;['uncomfortable']
1/C10;III;float;['float']
1/C10;III;to take off (irr);['take', 'off']
1/C10;III;memory;['memory']
1/C10;III;to compliment sb;['compliment', 'sb']
1/C10;III;particular;['particular']
1/C11;III;no longer;['no', 'longer']
1/C12;III;to make up (irr);['make', 'up']
2/A1;III;mile;['mile']
2/A1;III;motorway;['motorway']
2/A1;III;lake;['lake']
2/A3;III;to go for a walk (irr);['go', 'for', 'a', 'walk']
2/A3;III;walk;['walk']
2/A3;III;to rise (irr);['rise']
2/A3;III;high street;['high', 'street']
2/B;III;decision;['decision']
2/B2;III;day school;['day', 'school']
2/B2;III;housemother, housefather, houseparents (only pl);['housemother', ',', 'housefather', ',', 'houseparents', 'only']
2/B2;III;sports field;['sport', 'field']
2/B2;III;atmosphere;['atmosphere']
2/B2;III;dorm (= dormitory) (informal);['dorm', '=', 'dormitory']
2/B2;III;form;['form']
2/B2;III;to make the most of sth (irr);['make', 'the', 'most', 'of', 'sth']
2/B2;III;annual;['annual']
2/B2;III;entry;['entry']
2/B2;III;to prefer;['prefer']
2/B2;III;suitable;['suitable']
2/B3;III;entry;['entry']
2/B3;III;fab (= fabulous) (informal);['fab', '=', 'fabulous']
2/B3;III;to make friends (with sb) (irr);['make', 'friend', 'with', 'sb']
2/B5;III;neighbour;['neighbour']
2/B7;III;statement;['statement']
2/B7;III;player;['player']
2/B7;III;serious;['serious']
2/B7;III;to earn;['earn']
2/B9;III;to ground;['ground']
2/B9;III;forward(s);['forward']
2/B9;III;backwards;['backwards']
2/B9;III;tackling (no pl);['tackling']
2/B9;III;scrum;['scrum']
2/B9;III;guard;['guard']
2/B10;III;generous;['generous']
2/B10;III;to give sb a hug (irr);['give', 'sb', 'a', 'hug']
2/B10;III;if only;['if', 'only']
2/B10;III;assessment (no pl);['assessment']
2/B10;III;to study;['study']
2/B10;III;studies (only pl);['study', 'only']
2/B10;III;stuff (no pl, informal);['stuff', ',', 'informal']
2/B10;III;glad;['glad']
2/B10;III;personal;['personal']
2/B10;III;formal;['formal']
2/B10;III;informal;['informal']
2/B10;III;incomplete;['incomplete']
2/B10;III;exclamation;['exclamation']
2/C1;III;to pass;['pas']
2/C1;III;hope;['hope']
2/C1;III;worry;['worry']
2/C2;III;to survive;['survive']
2/C2;III;luckily;['luckily']
2/C2;III;to attach;['attach']
2/C2;III;arrival;['arrival']
2/C2;III;registration;['registration']
2/C2;III;assembly;['assembly']
2/C2;III;period;['period']
2/C2;III;break;['break']
2/C2;III;to depart;['depart']
2/C2;III;prep (no pl);['prep']
2/C2;III;to afford sth;['afford', 'sth']
2/C2;III;I'd rather (= I would rather);"['I', ""'d"", 'rather']"
2/C4;III;line;['line']
2/C4;III;mixed;['mixed']
2/C4;III;to realize;['realize']
2/C6;III;to turn sth upside down;['turn', 'sth', 'upside', 'down']
2/C7;III;to leave out (irr);['leave', 'out']
2/C7;III;to rewrite (irr);['rewrite']
2/C8;III;twin;['twin']
2/C8;III;necessary;['necessary']
2/C8;III;to comfort;['comfort']
2/C9;III;view;['view']
2/C9;III;to exchange;['exchange']
2/C9;III;hospice;['hospice']
2/C9;III;bivvy (= bivouac sack) (informal);['bivvy', '=', 'bivouac', 'sack']
2/C9;III;Northern Lights (only pl);['Northern', 'Lights', 'only']
2/C11;III;to turn;['turn']
2/C11;III;so that;['so', 'that']
2/C11;III;to argue (about);['argue']
3/A2;III;Brit (informal);['Brit']
3/A2;III;truth (no pl);['truth']
3/A2;III;legend;['legend']
3/A3;III;the BBC (= British Broadcasting Corporation);['the', 'BBC']
3/A3;III;series (only pl);['series', 'only']
3/A3;III;to allow;['allow']
3/A3;III;to appear;['appear']
3/A3;III;conflict;['conflict']
3/A6;III;object;['object']
3/A6;III;creature;['creature']
3/A6;III;description;['description']
3/B2;III;to name;['name']
3/B2;III;the Norman Conquest;['the', 'Norman', 'Conquest']
3/B2;III;to capture;['capture']
3/B2;III;to ache;['ache']
3/B2;III;meanwhile;['meanwhile']
3/B2;III;to march;['march']
3/B2;III;to defeat;['defeat']
3/B2;III;to turn around;['turn', 'around']
3/B3;III;to return;['return']
3/B5;III;to teach (irr);['teach']
3/B5;III;to publish;['publish']
3/B7;III;to highlight;['highlight']
3/B7;III;virgin;['virgin']
3/B7;III;to have sth done (irr);['have', 'sth', 'done']
3/B7;III;to be displeased (irr);['be', 'displeased']
3/B7;III;to execute;['execute']
3/B7;III;to raise;['raise']
3/B7;III;to rule;['rule']
3/B7;III;politics (only pl);['politics', 'only']
3/B7;III;to lead (irr);['lead']
3/B7;III;to plot;['plot']
3/B7;III;to lock away;['lock', 'away']
3/B7;III;to research;['research']
3/B7;III;to simplify;['simplify']
3/B7;III;to rephrase;['rephrase']
3/B7;III;to combine;['combine']
3/B7;III;to shorten;['shorten']
3/B7;III;unnecessary;['unnecessary']
3/B7;III;order;['order']
3/B7;III;meaning;['meaning']
3/B7;III;French;['French']
3/B7;III;prefix;['prefix']
3/B7;III;suffix;['suffix']
3/B10;III;legendary;['legendary']
3/B10;III;literary;['literary']
3/B10;III;surprising;['surprising']
3/B10;III;pronunciation (no pl);['pronunciation']
3/B10;III;cue;['cue']
3/B10;III;pair;['pair']
3/C1;III;to match sth to sth;['match', 'sth', 'to', 'sth']
3/C2;III;summary;['summary']
3/C2;III;performance;['performance']
3/C2;III;to declare;['declare']
3/C2;III;to betray;['betray']
3/C2;III;to crown;['crown']
3/C4;III;peace (no pl);['peace']
3/C4;III;to threaten;['threaten']
3/C4;III;Roman;['Roman']
3/C4;III;to blackmail;['blackmail']
3/C5;III;definitely;['definitely']
3/C5;III;not mind doing sth;['not', 'mind', 'doing', 'sth']
3/C5;III;to consider;['consider']
3/C9;III;caption;['caption']
3/C9;III;to discover;['discover']
3/C10;III;Your Majesty;['Your', 'Majesty']
3/C10;III;to disturb;['disturb']
3/C10;III;cloaked;['cloaked']
3/C10;III;figure;['figure']
3/C10;III;to recognize;['recognize']
